data__alt,data__angle,data__fuel_lt,data__ext_volt,data__odom,data__lat,data__lon,data__rpm,data__speed,data__time,data__engine,,accelerometer_x,accelerometer_y,accelerometer_z,accelerometer_total,angle,latitude,longitude,speed,
44,262,11.5,12557,222266,37.984415,23.7143483,1789,26,9:27:58 PM,1,,10.3027,-0.986411,1.15879,10.1897,125,37.9844182,23.7143537,27.6998,
35,284,11.5,12305,222267,37.9848983,23.7122866,1951,49,9:28:13 PM,1,,8.96163,0.0215478,1.22344,8.8777,147,37.9848722,23.7123285,49.1199,
30,304,11.5,12177,222267,37.9859233,23.709755,1584,59,9:28:28 PM,1,,10.4126,-0.512359,1.60172,10.2759,167,37.9853169,23.7109551,59.8378,
23,314,11.5,12146,222267,37.986985,23.7081483,1092,30,9:28:43 PM,1,,9.01927,-0.328006,0.265756,9.00938,177,37.9868482,23.7083239,30.0975,
17,312,11.5,12168,222267,37.98772,23.7071699,1337,33,9:28:58 PM,1,,9.60766,-0.88346,0.976834,9.51695,175,37.9876571,23.7072073,33.7642,
20,309,11.5,12173,222267,37.98891,23.7054516,1248,45,9:29:13 PM,1,,9.39403,-0.380678,1.10852,9.32063,172,37.9888575,23.7054952,45.9723,
17,311,11.5,12176,222268,37.9901766,23.70346,1600,58,9:29:28 PM,1,,9.96441,-0.811634,0.225055,9.92875,174,37.9901514,23.7035451,58.6075,
22,310,11.5,12176,222268,37.991675,23.701285,1728,62,9:29:43 PM,1,,9.81171,-0.469264,0.141258,9.79947,173,37.9913232,23.7017885,62.3509,
21,310,11.5,12173,222268,37.9930916,23.699145,1408,51,9:29:58 PM,1,,10.6714,-1.33836,0.871489,10.5512,173,37.9930589,23.6992169,51.6228,
26,308,11.5,12177,222268,37.9945766,23.6968933,2131,75,9:30:13 PM,1,,10.1712,0.837971,1.22104,10.0628,171,37.9944202,23.6971535,75.9552,
28,310,11.5,12167,222269,37.9965983,23.693905,1634,83,9:30:28 PM,1,,9.88684,-0.411803,0.919373,9.83538,173,37.9960109,23.6947719,83.196,
24,311,11.5,12157,222269,37.9985283,23.6910466,1473,75,9:30:43 PM,1,,9.22536,-0.802058,0.1652,9.18895,174,37.9982419,23.6914659,75.4565,
18,303,11.5,12149,222269,38.0002583,23.6882466,1473,73,9:30:58 PM,1,,9.55202,-0.90022,-0.201113,9.50737,166,38.000109,23.6884508,73.7704,
31,300,11.5,12133,222270,38.0012233,23.6862066,1089,29,9:31:13 PM,1,,9.58489,-0.924162,-0.464475,9.52892,163,38.0012039,23.6862513,29.1637,
